,stocnumb,stocname,thismon,thisrev,mom,yoy
58266,8933,愛地雅,202212,632338,27.26,33.01
58267,8933,愛地雅,202301,361413,-42.84,6.51
58268,8933,愛地雅,202302,329100,-8.94,-0.14
58269,8933,愛地雅,202303,420056,27.63,-9.14
58270,8933,愛地雅,202304,380432,-9.43,-7.74
58271,8933,愛地雅,202305,390081,2.53,-4.2
58272,8933,愛地雅,202306,227908,-41.57,-52.34
58273,8933,愛地雅,202307,250686,0.27,-45.03
58274,8933,愛地雅,202308,397878,58.71,-31.81
58275,8933,愛地雅,202309,462475,16.23,-29.42
58276,8933,愛地雅,202310,358163,-20.22,-13.18
58277,8933,愛地雅,202311,267592,-25.28,-46.14
58278,8933,愛地雅,202312,281503,5.1,-49.52
58279,8933,愛地雅,202401,176848,-37.17,-48.18
58280,8933,愛地雅,202402,211265,19.46,-32.14
58281,8933,愛地雅,202403,270203,27.89,-30.81
58282,8933,愛地雅,202404,208513,-12.87,-32.04
58283,8933,愛地雅,202405,232940,11.71,-31.92
58284,8935,邦泰,202106,137519,3.65,70.99
58285,8935,邦泰,202107,124188,-9.69,70.66
58286,8935,邦泰,202108,114334,-7.93,46.9
58287,8935,邦泰,202109,107100,-6.32,12.45
58288,8935,邦泰,202110,101841,-4.91,6.89
58289,8935,邦泰,202111,103891,2.01,2.6
58290,8935,邦泰,202112,100313,-3.44,-12.47
58291,8935,邦泰,202201,92366,-7.92,-8.81
58292,8935,邦泰,202202,82561,-10.61,-21.42
58293,8935,邦泰,202203,91489,10.81,-24.99
58294,8935,邦泰,202204,117798,28.75,-8.67
58295,8935,邦泰,202205,112396,-4.58,-15.28
58296,8935,邦泰,202206,102427,-8.86,-25.51
58297,8935,邦泰,202207,90954,-11.2,-26.76
58298,8935,邦泰,202208,94322,3.7,-17.5
58299,8935,邦泰,202209,73630,-21.93,-31.25
58300,8935,邦泰,202210,71110,-3.42,-30.17
58301,8935,邦泰,202211,73130,2.84,-29.6
58302,8935,邦泰,202212,77494,5.96,-22.74
58303,8935,邦泰,202301,64240,-17.1,-30.45
58304,8935,邦泰,202302,57819,-9.99,-29.96
58305,8935,邦泰,202303,73715,27.49,-19.42
58306,8935,邦泰,202304,65350,-11.34,-44.52
58307,8935,邦泰,202305,66803,2.22,-40.56
58308,8935,邦泰,202306,61496,-7.94,-39.96
58309,8935,邦泰,202307,65590,6.65,-27.88
58310,8935,邦泰,202308,60847,-7.23,-35.49
58311,8935,邦泰,202309,54245,-10.85,-26.32
58312,8935,邦泰,202310,35012,-29.78,-40.65
58313,8935,邦泰,202311,50933,45.47,-19.12
58314,8935,邦泰,202312,45133,-11.38,-32.92
58315,8935,邦泰,202401,51593,14.31,12.01
58316,8935,邦泰,202402,34092,-33.92,-24.01
58317,8935,邦泰,202403,49007,43.74,-30.83
58318,8935,邦泰,202404,60446,23.34,28.68
58319,8935,邦泰,202405,47036,-22.18,-8.63
58320,8936,國統,202106,375337,-15.23,9.16
58321,8936,國統,202107,423606,12.86,38.51
58322,8936,國統,202108,409201,-3.4,27.45
58323,8936,國統,202109,342160,-16.38,8.0
58324,8936,國統,202110,230950,-32.5,-30.34
58325,8936,國統,202111,472264,104.48,27.96
58326,8936,國統,202112,489404,3.62,-22.69
58327,8936,國統,202201,342217,-30.07,-28.98
58328,8936,國統,202202,291600,-14.79,14.89
58329,8936,國統,202203,332244,13.93,9.23
58330,8936,國統,202204,401799,20.93,18.84
58331,8936,國統,202205,284227,-29.26,-35.81
58332,8936,國統,202206,298435,4.99,-20.48
58333,8936,國統,202207,306916,2.84,-27.54
58334,8936,國統,202208,348605,13.58,-14.8
58335,8936,國統,202209,249683,-28.37,-27.02
58336,8936,國統,202210,268484,7.52,16.25
58337,8936,國統,202211,335638,25.01,-28.93
58338,8936,國統,202212,332185,-1.02,-32.12
58339,8936,國統,202301,251500,-24.28,-26.5
58340,8936,國統,202302,162123,-35.53,-44.4
58341,8936,國統,202303,347945,114.61,4.72
58342,8936,國統,202304,316520,-9.03,-21.22
58343,8936,國統,202305,335967,6.14,18.2
58344,8936,國統,202306,277474,-17.41,-7.02
58345,8936,國統,202307,423755,52.71,38.06
58346,8936,國統,202308,325013,-23.3,-6.76
58347,8936,國統,202309,354893,9.19,42.13
58348,8936,國統,202310,401982,13.26,49.72
58349,8936,國統,202311,418080,4.0,24.56
58350,8936,國統,202312,517011,23.66,55.63
58351,8936,國統,202402,261469,-41.86,61.27
58352,8936,國統,202403,434855,66.31,24.97
58353,8936,國統,202404,365989,-15.83,15.62
58354,8936,國統,202405,485013,32.52,44.36
58355,8937,合騏,202106,9279,6.02,-49.21
58356,8937,合騏,202107,22554,143.06,-6.46
58357,8937,合騏,202108,5336,-76.34,-85.01
58358,8937,合騏,202109,3799,-28.8,-84.1
58359,8937,合騏,202110,35218,827.03,-17.14
58360,8937,合騏,202111,11547,-67.21,3.11
58361,8937,合騏,202112,1257,-89.11,-90.16
58362,8937,合騏,202201,30842,2353.61,144.71
58363,8937,合騏,202202,3574,-88.41,-23.0
58364,8937,合騏,202203,17907,401.03,586.88
58365,8937,合騏,202204,22097,23.39,157.66
58366,8937,合騏,202205,20422,-7.58,133.34
58367,8937,合騏,202206,12450,-39.03,34.17
58368,8937,合騏,202207,28375,127.91,25.8
58369,8937,合騏,202208,31502,11.02,490.36
58370,8937,合騏,202209,9491,-69.87,149.82
58371,8937,合騏,202210,19344,103.81,-45.07
58372,8937,合騏,202211,12077,-37.56,4.58
58373,8937,合騏,202212,4013,-66.77,219.25
58374,8937,合騏,202301,15085,275.9,-51.08
58375,8937,合騏,202302,15997,6.04,347.59
58376,8937,合騏,202303,15423,-3.58,-13.87
58377,8937,合騏,202304,42940,178.41,94.32
58378,8937,合騏,202305,12019,-72.0,-41.14
58379,8937,合騏,202306,12179,1.33,-2.17
58380,8937,合騏,202307,7468,-38.68,-73.68
58381,8937,合騏,202308,5810,-22.2,-81.55
58382,8937,合騏,202309,7976,37.28,-15.96
58383,8937,合騏,202310,8539,7.05,-55.85
58384,8937,合騏,202311,7735,-9.41,-35.95
58385,8937,合騏,202312,8778,13.48,118.73
58386,8937,合騏,202401,9337,6.36,-38.1
58387,8937,合騏,202402,9387,0.53,-41.32
58388,8937,合騏,202403,7645,-18.55,-50.43
58389,8937,合騏,202404,23587,208.52,-45.06
58390,8937,合騏,202405,13081,-44.54,8.83
58391,8938,明安,202106,1220215,-17.82,66.15
58392,8938,明安,202107,1505349,23.36,50.96
58393,8938,明安,202108,1135193,-24.58,-0.74
58394,8938,明安,202109,1040272,-8.36,-4.99
58395,8938,明安,202110,1521563,46.26,12.15
58396,8938,明安,202111,1666442,9.52,34.19
58397,8938,明安,202112,1675156,0.52,13.51
58398,8938,明安,202201,2179232,30.09,29.55
58399,8938,明安,202202,1098233,-49.6,12.72
58400,8938,明安,202203,1703747,55.13,26.2
58401,8938,明安,202204,2217859,30.17,34.2
58402,8938,明安,202205,1699944,-23.35,14.47
58403,8938,明安,202206,1602487,-5.73,31.32
58404,8938,明安,202207,1680161,4.84,11.61
58405,8938,明安,202208,1707232,1.61,50.39
58406,8938,明安,202209,1594211,-6.62,53.24
58407,8938,明安,202210,1763331,10.6,15.88
58408,8938,明安,202211,2000576,13.45,20.05
58409,8938,明安,202212,2175772,8.75,29.88
58410,8938,明安,202301,1615592,-25.74,-25.86
58411,8938,明安,202302,1751397,8.4,59.47
58412,8938,明安,202303,1617145,-7.66,-5.08
58413,8938,明安,202304,1282139,-20.71,-42.19
58414,8938,明安,202305,984243,-23.23,-42.1
58415,8938,明安,202306,841931,-14.45,-47.46
58416,8938,明安,202307,841426,-0.05,-49.91
58417,8938,明安,202308,819044,-2.66,-52.02
58418,8938,明安,202309,919903,12.31,-42.29
58419,8938,明安,202310,954184,3.72,-45.88
58420,8938,明安,202311,1368722,43.44,-31.58
58421,8938,明安,202312,1273482,-6.95,-41.46
58422,8938,明安,202402,862116,-51.27,-50.77
58423,8938,明安,202403,1152438,33.67,-28.73
58424,8938,明安,202404,1210334,5.02,-5.6
58425,8938,明安,202405,990437,-18.16,0.62
58426,8940,新天地,202106,3171,-90.94,-90.44
58427,8940,新天地,202107,10134,219.58,-82.31
58428,8940,新天地,202108,12608,24.41,-81.74
58429,8940,新天地,202109,16498,30.85,-74.57
58430,8940,新天地,202110,46609,182.51,-68.35
58431,8940,新天地,202111,80759,73.26,-20.9
58432,8940,新天地,202112,116052,43.7,-24.86
58433,8940,新天地,202201,146919,26.59,14.61
58434,8940,新天地,202202,65517,-55.4,-23.01
58435,8940,新天地,202203,95772,46.17,42.16
58436,8940,新天地,202204,51905,-45.8,-22.77
58437,8940,新天地,202205,33605,-35.25,-4.02
58438,8940,新天地,202206,25822,-23.16,714.31
58439,8940,新天地,202207,48444,87.6,378.03
58440,8940,新天地,202208,33790,-30.24,168.0
58441,8940,新天地,202209,92919,174.98,463.21
58442,8940,新天地,202210,98033,5.5,110.33
58443,8940,新天地,202211,117854,20.21,45.93
58444,8940,新天地,202212,167406,42.04,44.25
58445,8940,新天地,202301,196021,17.09,33.42
58446,8940,新天地,202302,114625,-41.52,74.95
58447,8940,新天地,202303,105597,-7.87,10.25
58448,8940,新天地,202304,112796,6.81,117.31
58449,8940,新天地,202305,110478,-2.05,228.75
58450,8940,新天地,202306,93287,-15.56,261.26
58451,8940,新天地,202307,119031,27.59,145.7
58452,8940,新天地,202308,78652,-33.92,132.76
58453,8940,新天地,202309,90832,15.48,-2.24
58454,8940,新天地,202310,158633,74.64,61.81
58455,8940,新天地,202311,159205,0.36,35.08
58456,8940,新天地,202312,201729,26.71,20.5
58457,8940,新天地,202401,276511,37.07,41.06
58458,8940,新天地,202402,170317,-38.4,48.58
58459,8940,新天地,202403,180872,6.19,71.28
58460,8940,新天地,202404,81607,-54.88,-27.65
58461,8940,新天地,202405,99642,22.09,-9.8
58462,8941,關中,202106,249225,-3.46,-3.47
58463,8941,關中,202107,308555,23.8,29.04
58464,8941,關中,202108,251499,-18.49,-7.72
58465,8941,關中,202109,294705,17.17,33.37
58466,8941,關中,202110,321421,9.06,14.5
58467,8941,關中,202111,251322,-21.8,18.38
58468,8941,關中,202112,359001,42.84,13.99
58469,8941,關中,202201,261299,-27.21,11.88
58470,8941,關中,202202,259533,-0.67,41.45
58471,8941,關中,202203,317068,22.16,43.3
58472,8941,關中,202204,270641,-14.64,-4.49
58473,8941,關中,202205,342298,26.47,32.58
58474,8941,關中,202206,374861,9.51,50.41
58475,8941,關中,202207,314149,-16.19,1.81
58476,8941,關中,202208,263778,-16.03,4.88
58477,8941,關中,202209,251497,-4.65,-14.66
58478,8941,關中,202210,219282,-12.8,-31.77
58479,8941,關中,202211,213377,-2.69,-15.09
58480,8941,關中,202212,215797,1.13,-39.88
58481,8941,關中,202301,184046,-14.71,-29.56
58482,8941,關中,202302,142734,-22.44,-45.0
58483,8941,關中,202303,247302,73.26,-22.0
58484,8941,關中,202304,231435,-6.41,-14.48
58485,8941,關中,202305,226945,-1.94,-33.69
58486,8941,關中,202306,324525,42.99,-13.42
58487,8941,關中,202307,277984,-14.34,-11.51
58488,8941,關中,202308,227723,-18.08,-13.66
58489,8941,關中,202309,228712,0.43,-9.05
58490,8941,關中,202310,304978,33.34,39.08
58491,8941,關中,202311,255824,-16.11,19.89
58492,8941,關中,202312,230602,-9.85,6.86
58493,8941,關中,202401,210131,-8.87,14.17
58494,8941,關中,202402,241314,14.83,69.06
58495,8941,關中,202403,195481,-18.99,-20.95
58496,8941,關中,202404,259637,32.81,12.18
58497,8941,關中,202405,316277,21.81,39.36
58498,8942,森鉅,202106,494942,9.84,266.2
58499,8942,森鉅,202107,512809,3.6,130.53
58500,8942,森鉅,202108,437104,-14.76,74.36
58501,8942,森鉅,202109,465293,6.44,40.79
58502,8942,森鉅,202110,453633,-2.5,30.48
58503,8942,森鉅,202111,539323,18.88,76.0
58504,8942,森鉅,202112,491605,-8.84,37.57
58505,8942,森鉅,202201,523446,6.47,41.56
58506,8942,森鉅,202202,383750,-26.68,36.05
58507,8942,森鉅,202203,537061,39.95,21.89
58508,8942,森鉅,202204,505375,-5.89,12.7
58509,8942,森鉅,202205,603444,19.4,31.72
58510,8942,森鉅,202206,561259,-6.99,13.39
58511,8942,森鉅,202207,558382,-0.51,8.88
58512,8942,森鉅,202208,480536,-13.94,9.93
58513,8942,森鉅,202209,493410,2.67,6.73
58514,8942,森鉅,202210,394065,-20.13,-13.13
58515,8942,森鉅,202211,345862,-12.23,-35.87
58516,8942,森鉅,202212,397865,15.03,-19.52
58517,8942,森鉅,202301,350042,-12.01,-33.12
58518,8942,森鉅,202302,508653,45.31,32.54
58519,8942,森鉅,202303,620350,21.95,15.49
58520,8942,森鉅,202304,587010,-5.37,16.15
58521,8942,森鉅,202305,593703,1.14,-1.61
58522,8942,森鉅,202306,566706,-4.54,0.97
58523,8942,森鉅,202307,600585,5.97,7.55
58524,8942,森鉅,202308,534707,-10.96,11.27
58525,8942,森鉅,202309,430224,-19.54,-12.8
58526,8942,森鉅,202310,378884,-11.93,-3.85
58527,8942,森鉅,202311,280415,-25.98,-18.92
58528,8942,森鉅,202312,358317,27.78,-9.94
58529,8942,森鉅,202401,366804,2.36,4.78
58530,8942,森鉅,202402,300987,-17.94,-40.82
58531,8942,森鉅,202403,417784,38.8,-32.65
58532,8942,森鉅,202404,368192,-11.87,-37.27
58533,8942,森鉅,202405,360100,-2.19,-39.34
58534,8996,高力,202106,198995,6.62,23.79
58535,8996,高力,202107,189959,-4.54,40.28
58536,8996,高力,202108,179731,-5.38,29.74
58537,8996,高力,202109,188724,5.0,14.47
58538,8996,高力,202110,191741,1.59,4.24
58539,8996,高力,202111,191649,-0.04,10.82
58540,8996,高力,202112,198155,3.39,-23.27
58541,8996,高力,202201,186934,-5.66,9.92
58542,8996,高力,202202,124644,-33.32,-14.68
58543,8996,高力,202203,223177,79.05,18.97
58544,8996,高力,202204,185110,-17.05,-8.42
58545,8996,高力,202205,224354,21.2,20.21
58546,8996,高力,202206,238856,6.46,20.03
58547,8996,高力,202207,258753,8.33,36.21
58548,8996,高力,202208,235345,-9.04,30.94
58549,8996,高力,202209,269690,14.59,42.9
58550,8996,高力,202210,274616,1.82,43.22
58551,8996,高力,202211,308885,12.47,61.17
58552,8996,高力,202212,313394,1.45,58.15
58553,8996,高力,202301,321223,2.49,71.83
58554,8996,高力,202302,254582,-20.74,104.24
58555,8996,高力,202303,394619,55.0,76.81
58556,8996,高力,202304,360425,-8.66,94.7
58557,8996,高力,202305,486598,35.0,116.88
58558,8996,高力,202306,461286,-5.2,93.12
58559,8996,高力,202307,417240,-9.54,61.25
58560,8996,高力,202308,402582,-3.51,71.06
58561,8996,高力,202309,327491,-18.65,21.43
58562,8996,高力,202310,284982,-12.98,3.77
58563,8996,高力,202311,339390,19.09,9.87
58564,8996,高力,202312,275254,-18.89,-12.16
58565,8996,高力,202401,324381,17.84,0.98
58566,8996,高力,202402,208116,-35.84,-18.25
58567,8996,高力,202403,265425,27.53,-32.73
58568,8996,高力,202404,318652,20.05,-11.58
58569,8996,高力,202405,317148,-0.47,-34.82
58570,9902,台火,202106,21264,-80.79,-48.44
58571,9902,台火,202107,12894,-39.36,449.38
58572,9902,台火,202108,31927,147.61,43.51
58573,9902,台火,202109,352,-98.89,-99.13
58574,9902,台火,202110,5780,1542.04,-78.37
58575,9902,台火,202111,98581,1605.55,116.01
58576,9902,台火,202112,67518,-31.51,-35.19
58577,9902,台火,202201,373,-99.44,-97.51
58578,9902,台火,202202,368,-1.34,-98.5
58579,9902,台火,202203,13888,3673.91,-34.33
58580,9902,台火,202204,9578,-31.03,-33.54
58581,9902,台火,202205,7071,-26.17,-93.61
58582,9902,台火,202206,18048,155.23,-15.12
58583,9902,台火,202207,18647,3.31,44.61
58584,9902,台火,202208,2182,-88.29,-93.16
58585,9902,台火,202209,368,-83.13,4.54
58586,9902,台火,202210,23205,6205.7,301.47
58587,9902,台火,202211,48439,108.74,-50.86
58588,9902,台火,202212,29425,-39.25,-56.41
58589,9902,台火,202301,20841,-29.17,5487.39
58590,9902,台火,202302,13074,-37.26,3452.71
58591,9902,台火,202303,4480,-65.73,-67.74
58592,9902,台火,202304,14496,223.57,51.34
58593,9902,台火,202305,11326,-21.86,60.17
58594,9902,台火,202306,584,-94.84,-96.76
58595,9902,台火,202307,1155,97.77,-93.8
58596,9902,台火,202308,1091,-5.54,-50.0
58597,9902,台火,202309,36696,3263.51,9871.73
58598,9902,台火,202310,19410,-47.1,-16.35
58599,9902,台火,202311,43010,121.58,-11.2
58600,9902,台火,202312,125730,192.32,327.28
58601,9902,台火,202401,1624,-98.7,-92.2
58602,9902,台火,202402,137415,8361.51,951.05
58603,9902,台火,202403,3880,-97.17,-13.39
58604,9902,台火,202404,2381,-38.63,-83.57
58605,9902,台火,202405,2382,0.04,-78.96
58606,9904,寶成,202106,21971533,6.38,2.02
58607,9904,寶成,202107,17125661,-22.05,-11.78
58608,9904,寶成,202108,13434610,-21.55,-27.81
58609,9904,寶成,202109,15073332,12.19,-28.58
58610,9904,寶成,202110,17304245,14.8,-24.54
58611,9904,寶成,202111,18985288,9.71,-11.79
58612,9904,寶成,202112,22169830,16.77,-5.73
58613,9904,寶成,202201,27006399,21.81,9.3
58614,9904,寶成,202202,18191983,-32.63,-15.26
58615,9904,寶成,202203,22075197,21.34,-10.68
58616,9904,寶成,202204,21697522,-1.71,-2.59
58617,9904,寶成,202205,22131257,1.99,7.16
58618,9904,寶成,202206,24498462,10.69,11.5
58619,9904,寶成,202207,23003923,-6.1,34.32
58620,9904,寶成,202208,23094171,0.39,71.9
58621,9904,寶成,202209,22878710,-0.93,51.78
58622,9904,寶成,202210,23648364,3.36,36.66
58623,9904,寶成,202211,20195494,-14.6,6.37
58624,9904,寶成,202212,19076907,-5.53,-13.95
58625,9904,寶成,202301,24801089,30.0,-8.16
58626,9904,寶成,202302,18231389,-26.48,0.21
58627,9904,寶成,202304,20955626,-1.77,-3.41
58628,9904,寶成,202306,20652965,-3.88,-15.69
58629,9904,寶成,202307,19087032,-7.58,-17.02
58630,9904,寶成,202308,20122656,5.42,-12.86
58631,9904,寶成,202309,19084453,-5.15,-16.58
58632,9904,寶成,202310,20685233,8.38,-12.52
58633,9904,寶成,202311,20152446,-2.57,-0.21
58634,9904,寶成,202312,20042746,-0.54,5.06
58635,9904,寶成,202402,19118560,-17.27,4.86
58636,9904,寶成,202403,21051218,10.1,-1.32
58637,9904,寶成,202404,21081922,0.14,0.6
58638,9904,寶成,202405,23255104,10.3,8.22
58639,9905,大華,202106,824913,-0.29,8.0
58640,9905,大華,202107,914833,10.9,11.55
58641,9905,大華,202108,802320,-12.29,11.05
58642,9905,大華,202109,835101,4.08,19.18
58643,9905,大華,202110,611248,-26.8,29.67
58644,9905,大華,202111,551339,-9.8,19.46
58645,9905,大華,202112,692814,25.66,23.85
58646,9905,大華,202201,650539,-6.1,12.49
58647,9905,大華,202202,571818,-12.1,5.21
58648,9905,大華,202203,699191,22.27,-3.07
58649,9905,大華,202204,713792,2.08,-7.59
58650,9905,大華,202205,785247,10.01,-5.08
58651,9905,大華,202206,842455,7.28,2.12
58652,9905,大華,202207,941787,11.79,2.94
58653,9905,大華,202208,977558,3.79,21.84
58654,9905,大華,202209,844894,-13.57,1.17
58655,9905,大華,202210,572274,-32.26,-6.37
58656,9905,大華,202211,537695,-6.04,-2.47
58657,9905,大華,202212,637448,18.55,-7.99
58658,9905,大華,202301,574155,-9.92,-11.74
58659,9905,大華,202302,725647,26.38,26.9
58660,9905,大華,202303,641219,-11.63,-8.29
58661,9905,大華,202304,817837,27.54,14.57
58662,9905,大華,202305,766409,-6.28,-2.39
58663,9905,大華,202306,767533,0.14,-8.89
58664,9905,大華,202307,880811,14.75,-6.47
58665,9905,大華,202308,901689,2.37,-7.76
58666,9905,大華,202309,724932,-19.6,-14.19
58667,9905,大華,202310,527198,-27.27,-7.87
58668,9905,大華,202311,498665,-5.41,-7.25
58669,9905,大華,202312,578753,16.06,-9.2
58670,9905,大華,202401,751019,29.76,30.8
58671,9905,大華,202402,579686,-22.81,-20.11
58672,9905,大華,202403,598812,3.29,-6.61
58673,9905,大華,202404,630808,5.34,-22.86
58674,9905,大華,202405,801313,27.02,4.55
58675,9906,欣巴巴,202106,13,8.33,-99.85
58676,9906,欣巴巴,202107,12,-7.69,-99.86
58677,9906,欣巴巴,202108,165255,1377025.0,1377025.0
58678,9906,欣巴巴,202109,799126,383.57,1414.67
58679,9906,欣巴巴,202110,167976,-78.98,1399700.0
58680,9906,欣巴巴,202111,182832,8.84,169.72
58681,9906,欣巴巴,202112,59483,-67.46,49469.16
58682,9906,欣巴巴,202201,40890,-31.25,2.34
58683,9906,欣巴巴,202202,41312,1.03,8488.77
58684,9906,欣巴巴,202203,831626,1913.03,6397023.07
58685,9906,欣巴巴,202204,209386,-74.82,1744783.33
58686,9906,欣巴巴,202205,737097,252.02,6142375.0
58687,9906,欣巴巴,202206,310768,-57.83,2390423.07
58688,9906,欣巴巴,202207,361537,16.33,3012708.33
58689,9906,欣巴巴,202208,96909,-73.19,-41.35
58690,9906,欣巴巴,202209,13,-99.98,-99.99
58691,9906,欣巴巴,202210,43995,338323.07,-73.8
58692,9906,欣巴巴,202211,57874,31.54,-68.34
58693,9906,欣巴巴,202212,242444,318.91,307.58
58694,9906,欣巴巴,202301,250392,3.27,512.35
58695,9906,欣巴巴,202302,149716,-40.2,262.4
58696,9906,欣巴巴,202303,220391,47.2,-73.49
58697,9906,欣巴巴,202304,775749,251.98,270.48
58698,9906,欣巴巴,202305,973789,25.52,32.11
58699,9906,欣巴巴,202306,783337,-19.55,152.06
58700,9906,欣巴巴,202307,455850,-41.8,26.08
